sample_index,received_timestamp_sec,source_timestamp_sec,Fx,Fy,Fz,user_number,object_diameter_mm,task_performed,trial_number,sensor_number,finger_name,topic,raw_msg_length
,,1781121328.475702286,-0.034625069,0.043971089,-0.169349540,,,,,,,,
,,1781121328.477378607,-0.033979828,0.040938430,-0.172514726,,,,,,,,
,,1781121328.479018688,-0.039234840,0.045767518,-0.168193312,,,,,,,,
,,1781121328.480712652,-0.037887133,0.047624128,-0.168512488,,,,,,,,
,,1781121328.482318878,-0.036662312,0.043319464,-0.174551353,,,,,,,,
,,1781121328.484053135,-0.032063596,0.038724095,-0.173782094,,,,,,,,
,,1781121328.485701084,-0.033936984,0.039164374,-0.177702244,,,,,,,,
,,1781121328.487375259,-0.027844668,0.035225387,-0.178647270,,,,,,,,
,,1781121328.489058733,-0.028650536,0.040456065,-0.176417668,,,,,,,,
,,1781121328.490715027,-0.031656669,0.042353311,-0.172285329,,,,,,,,
,,1781121328.492367744,-0.033668254,0.041750055,-0.177410026,,,,,,,,
,,1781121328.494053364,-0.038806400,0.044387958,-0.172274664,,,,,,,,
,,1781121328.495711327,-0.035655612,0.043511273,-0.175012280,,,,,,,,
,,1781121328.497432232,-0.036439651,0.045327655,-0.169792589,,,,,,,,
,,1781121328.498998165,-0.037547210,0.043923092,-0.171794817,,,,,,,,
,,1781121328.500778675,-0.036334077,0.040179727,-0.175425550,,,,,,,,
,,1781121328.502367496,-0.030355304,0.036237705,-0.179999988,,,,,,,,
,,1781121328.504063606,-0.029485591,0.035965060,-0.178113924,,,,,,,,
,,1781121328.505707264,-0.029715611,0.034268978,-0.178154045,,,,,,,,
,,1781121328.507351875,-0.028778957,0.039590145,-0.176833440,,,,,,,,
,,1781121328.509054661,-0.034741746,0.044219018,-0.173124959,,,,,,,,
,,1781121328.510754347,-0.036439001,0.048515349,-0.174051494,,,,,,,,
,,1781121328.512386084,-0.041825519,0.047827143,-0.172813467,,,,,,,,
,,1781121328.514060259,-0.043317277,0.049864248,-0.169378161,,,,,,,,
,,1781121328.515706062,-0.038554672,0.047195698,-0.174671397,,,,,,,,
,,1781121328.517371655,-0.032534096,0.039829244,-0.176294814,,,,,,,,
,,1781121328.519015551,-0.032325425,0.038699490,-0.174061670,,,,,,,,
,,1781121328.520713329,-0.031816843,0.043562013,-0.178450766,,,,,,,,
,,1781121328.522429228,-0.030243916,0.042940100,-0.174495942,,,,,,,,
,,1781121328.524069309,-0.038675837,0.040660089,-0.178024611,,,,,,,,
,,1781121328.525703669,-0.039797956,0.043316186,-0.172431785,,,,,,,,
,,1781121328.527367592,-0.041482680,0.046693589,-0.174573108,,,,,,,,
,,1781121328.528992653,-0.039828672,0.044458063,-0.174540018,,,,,,,,
,,1781121328.530770302,-0.039952521,0.044923653,-0.172157024,,,,,,,,
,,1781121328.532351732,-0.041198429,0.043365468,-0.174136644,,,,,,,,
,,1781121328.534054756,-0.035347675,0.037098736,-0.178121949,,,,,,,,
,,1781121328.535699844,-0.034045820,0.034429213,-0.180309431,,,,,,,,
,,1781121328.537371159,-0.031083585,0.036840406,-0.182680484,,,,,,,,
,,1781121328.539059162,-0.032271794,0.034764660,-0.183572948,,,,,,,,
,,1781121328.540710449,-0.035525965,0.036187743,-0.181823053,,,,,,,,
,,1781121328.542433739,-0.038989740,0.042468488,-0.176800528,,,,,,,,
,,1781121328.544067144,-0.041701639,0.045011986,-0.173813872,,,,,,,,
,,1781121328.545750380,-0.040819938,0.049204833,-0.173544651,,,,,,,,
,,1781121328.547388077,-0.041874050,0.048886637,-0.174357689,,,,,,,,
,,1781121328.549040794,-0.038880650,0.044588252,-0.174051561,,,,,,,,
,,1781121328.550710440,-0.038307485,0.044911425,-0.173192018,,,,,,,,
,,1781121328.552373171,-0.036403037,0.043640174,-0.176880978,,,,,,,,
